YYMM;YY;balance
1712;17;-3436
1712;17;-3680
1712;17;-3312
1712;17;-3056
1712;17;-2674
1712;17;-837
1712;17;-944
1712;17;-846
1712;17;-1672
1712;17;-2403
1712;17;-2147
1712;17;-1610
1712;17;-2749
1712;17;-3354
1712;17;-3481
1712;17;-2005
1712;17;-1935
1712;17;-1512
1712;17;-1571
1712;17;-1766
1712;17;-1823
1712;17;-2134
1712;17;-2579
1712;17;-2862
1712;17;-2891
1712;17;-2660
1712;17;-2375
1712;17;-1221
1712;17;-1093
1712;17;-1073
1712;17;-1283
1712;17;-1281
1712;17;-1459
1712;17;-2263
1712;17;-2781
1712;17;-3903
1712;17;-4430
1712;17;-4366
1712;17;-3678
1712;17;-2213
1712;17;-1775
1712;17;-1338
1712;17;-1493
1712;17;-981
1712;17;-1872
1712;17;-2171
1712;17;-2559
1712;17;-1008
1712;17;-604
1712;17;-430
1712;17;-326
1712;17;-577
1712;17;-1815
1712;17;-3425
1712;17;-3057
1712;17;-2220
1712;17;-1989
1712;17;-435
1712;17;-144
1712;17;-412
1712;17;-3112
1712;17;-3095
1712;17;-4271
1712;17;-4210
1712;17;-2822
1712;17;-2763
1712;17;-1857
1712;17;-1592
1712;17;-1014
1712;17;-1304
1712;17;-894
1712;17;-1136
1712;17;-111
1712;17;-370
1712;17;-687
1712;17;-1055
1712;17;-1156
1712;17;-1347
1712;17;-1826
1712;17;-2102
1712;17;-1647
1712;17;-1253
1712;17;-227
1712;17;-10
1712;17;-244
1712;17;-1162
1712;17;-1634
1712;17;-1662
1712;17;-232
1712;17;-467
1712;17;-209
1712;17;-462
1712;17;-1269
1712;17;-1134
1712;17;-1001
1712;17;-766
1712;17;-467
1712;17;-472
1712;17;-1272
1712;17;-1326
1712;17;-805
1712;17;-924
1712;17;-538
1712;17;-442
1712;17;-667
1712;17;-815
1712;17;-832
1712;17;-62
1712;17;-745
1712;17;-1197
1712;17;-1461
1712;17;-1949
1712;17;-2746
1712;17;-2263
1712;17;-1485
1712;17;-763
1712;17;-254
1712;17;-395
1712;17;-1638
1712;17;-2136
1712;17;-2118
1712;17;-223
1712;17;-1321
1712;17;-2037
1712;17;-3250
1712;17;-3535
1712;17;-3941
1712;17;-4021
1712;17;-3345
1712;17;-3346
1712;17;-2369
1712;17;-2382
1712;17;-2464
1712;17;-2511
1712;17;-2530
1712;17;-2347
1712;17;-1256
1712;17;-1462
1712;17;-558
1712;17;-546
1712;17;-39
1712;17;-249
1712;17;-1090
1712;17;-1542
1712;17;-3369
1712;17;-3707
1712;17;-4747
1712;17;-4504
1712;17;-3177
1712;17;-2759
1712;17;-1042
1712;17;-307
1712;17;-851
1712;17;-2368
1712;17;-1795
1712;17;-1444
1712;17;-63
1712;17;-164
1712;17;-439
1712;17;-893
1712;17;-389
1712;17;-402
1712;17;-1686
1712;17;-2011
1712;17;-869
1712;17;-449
1712;17;-1004
1712;17;-676
1712;17;-626
1712;17;-155
1712;17;-225
1712;17;-14
1712;17;-88
1712;17;-1194
1712;17;-1551
1712;17;-1757
1712;17;-1626
1712;17;-1106
1712;17;-872
1712;17;-180
1712;17;-717
1712;17;-171
1712;17;-535
1712;17;-1697
1712;17;-3443
1712;17;-4778
1712;17;-4353
1712;17;-3227
1712;17;-3011
1712;17;-2703
1712;17;-2384
1712;17;-2656
1712;17;-2496
1712;17;-1951
1712;17;-1722
1712;17;-1920
1712;17;-2186
1712;17;-983
1712;17;-1011
1712;17;-132
1712;17;-392
1712;17;-960
1712;17;-2458
1712;17;-2774
1712;17;-2920
1712;17;-2447
1712;17;-1635
1712;17;-1394
1712;17;-171
1712;17;-684
1712;17;-1373
1712;17;-1291
1712;17;-355
1712;17;-1221
1712;17;-2924
1712;17;-2669
1712;17;-1762
1712;17;-1699
1712;17;-1327
1712;17;-1264
1712;17;-805
1712;17;-737
1712;17;-4
1712;17;-602
1712;17;-1152
1712;17;-2351
1712;17;-2625
1712;17;-2564
1712;17;-2100
1712;17;-1431
1712;17;-768
1712;17;-634
1712;17;-1033
1712;17;-752
1712;17;-188
1712;17;-519
1712;17;-1361
1712;17;-1203
1712;17;-204
1712;17;-446
1712;17;-2
1712;17;-298
1712;17;-182
1712;17;-980
1712;17;-922
1712;17;-768
1712;17;-647
1712;17;-1781
1712;17;-1789
1712;17;-442
1801;18;-222
1801;18;-480
1802;18;-205
1802;18;-307
1802;18;-1072
1802;18;-807
1802;18;-718
1802;18;-773
1802;18;-2652
1802;18;-2918
1802;18;-1983
1802;18;-1904
1802;18;-909
1802;18;-816
1802;18;-233
1802;18;-514
1802;18;-590
1802;18;-138
1802;18;-409
1802;18;-757
1802;18;-2182
1802;18;-2665
1802;18;-2176
1802;18;-705
1802;18;-905
1802;18;-707
1802;18;-2108
1802;18;-2616
1802;18;-1457
1802;18;-1388
1802;18;-1248
1802;18;-701
1802;18;-409
1802;18;-607
1802;18;-1762
1802;18;-1659
1802;18;-2140
1802;18;-1689
1802;18;-609
1802;18;-333
1802;18;-773
1802;18;-716
1802;18;-1650
1802;18;-2331
1802;18;-2819
1802;18;-3100
1802;18;-1671
1802;18;-1020
1802;18;-1166
1802;18;-1061
1802;18;-1241
1802;18;-938
1802;18;-694
1802;18;-311
1802;18;-729
1802;18;-1055
1802;18;-2779
1802;18;-3625
1802;18;-6120
1802;18;-5814
1802;18;-5816
1802;18;-5500
1802;18;-5810
1802;18;-6207
1802;18;-5270
1802;18;-5115
1802;18;-4651
1802;18;-4903
1802;18;-4082
1802;18;-4381
1802;18;-4888
1802;18;-5027
1802;18;-3804
1802;18;-3801
1802;18;-2775
1802;18;-2413
1802;18;-2467
1802;18;-2383
1802;18;-2849
1802;18;-2744
1802;18;-3896
1802;18;-4441
1802;18;-6200
1802;18;-6726
1802;18;-7009
1802;18;-7111
1802;18;-6225
1802;18;-5027
1802;18;-3565
1802;18;-3518
1802;18;-3946
1802;18;-4594
1802;18;-4998
1802;18;-5444
1802;18;-5257
1802;18;-5279
1802;18;-6003
1802;18;-5947
1802;18;-5576
1802;18;-5238
1802;18;-4660
1802;18;-4367
1802;18;-3986
1802;18;-4162
1802;18;-5453
1802;18;-5576
1802;18;-7318
1802;18;-7578
1802;18;-9249
1802;18;-8929
1802;18;-9559
1802;18;-9413
1802;18;-8964
1802;18;-8609
1802;18;-6816
1802;18;-6537
1802;18;-5493
1802;18;-5759
1802;18;-5406
1802;18;-5638
1802;18;-5072
1802;18;-5078
1802;18;-4157
1802;18;-4197
1802;18;-2823
1802;18;-3298
1802;18;-1876
1802;18;-1456
1802;18;-2127
1802;18;-2343
1802;18;-4706
1802;18;-4657
1802;18;-5034
1802;18;-4201
1802;18;-2187
1802;18;-1712
1802;18;-273
1802;18;-726
1802;18;-1863
1803;18;-2125
1803;18;-2219
1803;18;-1906
1803;18;-1747
1803;18;-2308
1803;18;-1559
1803;18;-806
1803;18;-1506
1803;18;-1035
1803;18;-954
1803;18;-1438
1803;18;-2903
1803;18;-2963
1803;18;-1775
1803;18;-1331
1803;18;-163
1803;18;-1303
1803;18;-1188
1803;18;-799
1803;18;-899
1803;18;-557
1803;18;-657
1803;18;-1162
1803;18;-1005
1803;18;-519
1803;18;-1154
1803;18;-679
1803;18;-73
1803;18;-378
1803;18;-52
1803;18;-1980
1803;18;-1344
1803;18;-1705
1803;18;-2165
1803;18;-1493
1803;18;-1711
1803;18;-1583
1803;18;-1482
1803;18;-1421
1803;18;-1775
1803;18;-1341
1803;18;-1535
1803;18;-669
1803;18;-853
1803;18;-361
1803;18;-734
1803;18;-674
1803;18;-2288
1803;18;-997
1803;18;-587
1803;18;-485
1803;18;-1651
1803;18;-1456
1803;18;-1084
1803;18;-818
1803;18;-213
1803;18;-1501
1803;18;-1005
1803;18;-2320
1803;18;-2567
1803;18;-2342
1803;18;-2886
1803;18;-1594
1803;18;-1304
1803;18;-156
1803;18;-710
1803;18;-1052
1803;18;-551
1803;18;-364
1803;18;-1448
1803;18;-1275
1803;18;-178
1803;18;-895
1803;18;-894
1803;18;-183
1803;18;-2576
1803;18;-3022
1803;18;-4200
1803;18;-3987
1803;18;-3778
1803;18;-3717
1803;18;-1794
1803;18;-1536
1803;18;-1244
1803;18;-1158
1803;18;-349
1803;18;-554
1803;18;-562
1803;18;-27
1803;18;-352
1803;18;-694
1803;18;-616
1803;18;-135
1803;18;-265
1803;18;-1491
1803;18;-1593
1803;18;-2663
1803;18;-2807
1803;18;-2408
1803;18;-2001
1803;18;-335
1803;18;-287
1803;18;-573
1803;18;-816
1803;18;-228
1803;18;-237
1804;18;-257
1804;18;-556
1804;18;-1487
1804;18;-1723
1804;18;-817
1804;18;-288
1804;18;-194
1805;18;-482
1805;18;-732
1805;18;-73
1808;18;-194
1808;18;-464
1808;18;-325
1808;18;-247
1808;18;-505
1808;18;-1008
1808;18;-1242
1808;18;-215
1808;18;-18
1808;18;-171
1808;18;-402
1808;18;-57
1808;18;-464
1808;18;-196
1810;18;-37
1810;18;-336
1810;18;-1621
1810;18;-1466
1810;18;-41
1810;18;-82
1810;18;-68
1810;18;-1187
1810;18;-1140
1810;18;-1424
1810;18;-1567
1810;18;-1767
1810;18;-1947
1810;18;-2213
1810;18;-2342
1810;18;-2607
1810;18;-2369
1810;18;-1784
1810;18;-1670
1810;18;-888
1810;18;-368
1810;18;-369
1810;18;-1832
1810;18;-2475
1810;18;-2769
1810;18;-2932
1810;18;-2705
1810;18;-792
1810;18;-1094
1810;18;-884
1810;18;-1843
1810;18;-3034
1810;18;-2454
1810;18;-426
1810;18;-357
1810;18;-239
1810;18;-1413
1810;18;-1483
1810;18;-1903
1810;18;-1926
1810;18;-936
1810;18;-726
1810;18;-853
1810;18;-771
1810;18;-481
1810;18;-523
1810;18;-869
1810;18;-1014
1810;18;-1269
1810;18;-1561
1810;18;-1996
1810;18;-1996
1810;18;-880
1810;18;-434
1810;18;-194
1811;18;-197
1811;18;-265
1811;18;-43
1811;18;-682
1811;18;-140
1811;18;-349
1811;18;-156
1811;18;-654
1811;18;-1896
1811;18;-844
1811;18;-65
1811;18;-104
1811;18;-1383
1811;18;-1445
1811;18;-1057
1811;18;-1311
1811;18;-95
1811;18;-45
1811;18;-650
1811;18;-4149
1811;18;-3921
1811;18;-3661
1811;18;-3843
1811;18;-4272
1811;18;-3894
1811;18;-2938
1811;18;-3148
1811;18;-2752
1811;18;-2961
1811;18;-2542
1811;18;-2350
1811;18;-1079
1811;18;-696
1811;18;-217
1811;18;-416
1811;18;-555
1811;18;-1450
1811;18;-1916
1811;18;-3048
1811;18;-3280
1811;18;-4968
1811;18;-5151
1811;18;-5384
1811;18;-5123
1811;18;-3808
1811;18;-4262
1811;18;-2535
1811;18;-2306
1811;18;-2079
1811;18;-2088
1811;18;-3532
1811;18;-3718
1811;18;-2642
1811;18;-1442
1811;18;-551
1811;18;-222
1811;18;-82
1811;18;-917
1811;18;-4233
1811;18;-4390
1811;18;-5953
1811;18;-5964
1811;18;-5115
1811;18;-5272
1811;18;-5727
1811;18;-5752
1811;18;-6190
1811;18;-6184
1811;18;-6589
1811;18;-6618
1811;18;-6342
1811;18;-6408
1811;18;-6138
1811;18;-6414
1811;18;-5638
1811;18;-5429
1811;18;-4873
1811;18;-4801
1811;18;-4736
1811;18;-4717
1811;18;-5322
1811;18;-5471
1811;18;-6615
1811;18;-6805
1811;18;-6376
1811;18;-6422
1811;18;-6067
1811;18;-6200
1811;18;-6822
1811;18;-6240
1811;18;-6714
1811;18;-7645
1811;18;-8611
1811;18;-8618
1811;18;-6084
1811;18;-4435
1811;18;-4092
1811;18;-4113
1811;18;-3203
1811;18;-2590
1811;18;-945
1811;18;-980
1811;18;-1763
1811;18;-1742
1811;18;-3041
1811;18;-4218
1811;18;-7623
1811;18;-7869
1811;18;-5460
1811;18;-5492
1811;18;-5665
1811;18;-5959
1811;18;-5700
1811;18;-5170
1811;18;-4263
1811;18;-3223
1811;18;-3323
1811;18;-4380
1811;18;-4059
1811;18;-4597
1811;18;-3868
1811;18;-3655
1811;18;-2826
1811;18;-2973
1811;18;-2623
1811;18;-2633
1811;18;-2500
1811;18;-1987
1811;18;-2917
1811;18;-3289
1811;18;-4131
1811;18;-4419
1811;18;-5844
1811;18;-5444
1811;18;-4800
1811;18;-5095
1811;18;-5200
1811;18;-4876
1811;18;-5482
1811;18;-5917
1811;18;-6183
1811;18;-6298
1811;18;-4580
1811;18;-3088
1811;18;-2924
1811;18;-3062
1811;18;-2065
1811;18;-990
1811;18;-1563
1811;18;-2252
1811;18;-5825
1811;18;-5759
1811;18;-4699
1811;18;-5403
1811;18;-5114
1811;18;-4991
1811;18;-4359
1811;18;-3838
1811;18;-2645
1811;18;-2704
1811;18;-2698
1811;18;-3060
1811;18;-3124
1811;18;-2979
1811;18;-3024
1811;18;-3157
1811;18;-2668
1811;18;-2005
1811;18;-2331
1811;18;-2228
1811;18;-1984
1811;18;-2064
1811;18;-3021
1811;18;-3071
1811;18;-4816
1811;18;-4917
1811;18;-4708
1811;18;-4389
1811;18;-4007
1811;18;-3695
1811;18;-2880
1811;18;-2379
1811;18;-1986
1811;18;-3402
1811;18;-4378
1811;18;-4267
1811;18;-2235
1811;18;-1426
1811;18;-1074
1811;18;-607
1811;18;-46
1811;18;-1387
1811;18;-3777
1811;18;-3929
1811;18;-4345
1811;18;-3493
1811;18;-2697
1811;18;-3071
1811;18;-3580
1811;18;-3700
1811;18;-3757
1811;18;-3967
1811;18;-3488
1811;18;-3767
1811;18;-3373
1811;18;-3320
1811;18;-3283
1811;18;-3418
1811;18;-2577
1811;18;-2384
1811;18;-1929
1811;18;-1873
1811;18;-931
1811;18;-929
1811;18;-2045
1811;18;-2579
1811;18;-3966
1811;18;-4151
1811;18;-4375
1811;18;-3831
1811;18;-2635
1811;18;-2455
1811;18;-872
1811;18;-201
1811;18;-1453
1811;18;-2203
1811;18;-2401
1811;18;-2125
1811;18;-140
1811;18;-43
1811;18;-154
1811;18;-1498
1811;18;-1609
1811;18;-1600
1811;18;-1483
1811;18;-192
1811;18;-473
1811;18;-1612
1811;18;-2201
1811;18;-2353
1811;18;-521
1811;18;-433
1811;18;-493
1811;18;-1429
1811;18;-1949
1811;18;-3919
1811;18;-3920
1811;18;-3175
1811;18;-3067
1811;18;-2989
1811;18;-2954
1811;18;-2424
1811;18;-2517
1811;18;-2330
1811;18;-2411
1811;18;-1774
1811;18;-1672
1811;18;-643
1811;18;-244
1811;18;-904
1811;18;-2624
1811;18;-2995
1811;18;-2538
1811;18;-2543
1811;18;-1618
1811;18;-1491
1811;18;-348
1811;18;-348
1811;18;-1028
1811;18;-1699
1811;18;-2988
1811;18;-2441
1811;18;-988
1811;18;-775
1811;18;-1631
1811;18;-1470
1811;18;-811
1811;18;-716
1811;18;-606
1811;18;-316
1811;18;-1343
1811;18;-1704
1811;18;-710
1811;18;-96
1812;18;-8
1812;18;-644
1812;18;-945
1812;18;-1581
1812;18;-1312
1812;18;-659
1812;18;-519
1812;18;-901
1812;18;-979
1812;18;-1234
1812;18;-1428
1812;18;-1344
1812;18;-1501
1812;18;-107
1812;18;-40
1812;18;-329
1812;18;-336
1812;18;-229
1812;18;-755
1812;18;-655
1812;18;-2069
1812;18;-2274
1812;18;-2009
1812;18;-1832
1812;18;-1867
1812;18;-1398
1812;18;-909
1812;18;-1097
1812;18;-1553
1812;18;-1286
1812;18;-1153
1812;18;-1124
1812;18;-749
1812;18;-957
1812;18;-2102
1812;18;-2948
1812;18;-2713
1812;18;-2571
1812;18;-3091
1812;18;-3368
1812;18;-2720
1812;18;-2476
1812;18;-3246
1812;18;-3836
1812;18;-4022
1812;18;-3951
1812;18;-1806
1812;18;-1034
1901;19;-364
1901;19;-233
1901;19;-1741
1901;19;-1681
1901;19;-1735
1901;19;-1566
1901;19;-730
1901;19;-352
1901;19;-188
1901;19;-236
1901;19;-1264
1901;19;-1396
1901;19;-651
1901;19;-337
1901;19;-1103
1901;19;-1494
1901;19;-2879
1901;19;-2963
1901;19;-2583
1901;19;-2528
1901;19;-1986
1901;19;-1975
1901;19;-2666
1901;19;-2312
1901;19;-2363
1901;19;-2034
1901;19;-170
1901;19;-139
1901;19;-120
1901;19;-499
1901;19;-2097
1901;19;-2004
1901;19;-1009
1901;19;-390
1901;19;-343
1901;19;-1059
1901;19;-25
1901;19;-213
1901;19;-415
1901;19;-3442
1901;19;-3109
1901;19;-2948
1901;19;-2364
1901;19;-1027
1901;19;-792
1901;19;-262
1901;19;-447
1901;19;-697
1901;19;-779
1901;19;-607
1901;19;-781
1901;19;-783
1901;19;-176
1901;19;-899
1901;19;-631
1901;19;-75
1901;19;-323
1901;19;-2357
1901;19;-1270
1901;19;-781
1901;19;-492
1901;19;-2134
1901;19;-2800
1901;19;-2779
1901;19;-2632
1901;19;-2767
1901;19;-2355
1901;19;-69
1901;19;-682
1901;19;-1127
1901;19;-1676
1901;19;-2736
1901;19;-2857
1901;19;-918
1901;19;-528
1901;19;-507
1901;19;-295
1901;19;-348
1901;19;-3822
1901;19;-3968
1901;19;-5534
1901;19;-5519
1901;19;-4034
1901;19;-4089
1901;19;-4518
1901;19;-4217
1901;19;-3345
1901;19;-2884
1901;19;-2590
1901;19;-2715
1901;19;-2600
1901;19;-2890
1901;19;-1764
1901;19;-1721
1901;19;-512
1901;19;-622
1901;19;-173
1901;19;-264
1901;19;-250
1901;19;-1295
1901;19;-1394
1901;19;-801
1901;19;-799
1901;19;-1706
1901;19;-1635
1901;19;-1359
1901;19;-3358
1901;19;-3354
1901;19;-3072
1901;19;-2900
1901;19;-2468
1901;19;-2283
1901;19;-1284
1901;19;-1320
1901;19;-861
1901;19;-907
1901;19;-729
1901;19;-428
1901;19;-398
1901;19;-2579
1901;19;-2818
1901;19;-4287
1901;19;-4308
1901;19;-2472
1901;19;-2480
1901;19;-1204
1901;19;-1255
1901;19;-437
1901;19;-623
1901;19;-915
1901;19;-1363
1901;19;-3605
1901;19;-3353
1901;19;-3707
1901;19;-3652
1901;19;-3390
1901;19;-3212
1901;19;-2859
1901;19;-3222
1901;19;-3187
1901;19;-2925
1901;19;-2102
1901;19;-1694
1901;19;-899
1901;19;-1215
1901;19;-848
1901;19;-801
1901;19;-1102
1901;19;-1050
1901;19;-249
1901;19;-1254
1901;19;-1446
1901;19;-2868
1901;19;-2699
1901;19;-1970
1901;19;-1996
1901;19;-1827
1901;19;-2215
1901;19;-2991
1901;19;-3211
1901;19;-1965
1901;19;-918
1901;19;-195
1901;19;-491
1901;19;-2682
1901;19;-3031
1901;19;-2602
1901;19;-2033
1901;19;-743
1901;19;-1203
1901;19;-2460
1901;19;-2715
1901;19;-1374
1901;19;-370
1901;19;-132
1901;19;-342
1901;19;-533
1901;19;-684
1901;19;-1472
1901;19;-1508
1901;19;-319
1901;19;-49
1901;19;-322
1901;19;-875
1901;19;-486
1901;19;-331
1901;19;-3296
1901;19;-3488
1901;19;-5242
1901;19;-4709
1901;19;-3925
1901;19;-3767
1901;19;-3223
1901;19;-3561
1901;19;-3099
1901;19;-3563
1901;19;-4265
1901;19;-4723
1901;19;-5496
1901;19;-5438
1901;19;-4235
1901;19;-3962
1901;19;-2691
1901;19;-1603
1901;19;-728
1901;19;-470
1901;19;-197
1901;19;-1208
1901;19;-2047
1901;19;-4717
1901;19;-4848
1901;19;-4786
1901;19;-3974
1901;19;-3663
1901;19;-3950
1901;19;-3438
1901;19;-2798
1901;19;-2933
1901;19;-4177
1901;19;-4145
1901;19;-4365
1901;19;-2063
1901;19;-1037
1901;19;-529
1901;19;-316
1901;19;-2378
1901;19;-3011
1901;19;-6112
1901;19;-5581
1901;19;-4217
1901;19;-4281
1901;19;-4647
1901;19;-4749
1901;19;-4506
1901;19;-4550
1901;19;-4491
1901;19;-4671
1901;19;-5133
1901;19;-4940
1901;19;-3892
1901;19;-4131
1901;19;-2991
1901;19;-2888
1901;19;-2880
1901;19;-2557
1901;19;-2053
1901;19;-2063
1901;19;-1687
1901;19;-2767
1901;19;-5098
1901;19;-5066
1901;19;-5085
1901;19;-4320
1901;19;-2904
1901;19;-2991
1901;19;-1617
1901;19;-1756
1901;19;-1208
1901;19;-1956
1901;19;-2326
1901;19;-2525
1901;19;-420
1901;19;-434
1901;19;-1721
1901;19;-3002
1901;19;-3373
1901;19;-2464
1901;19;-1799
1901;19;-211
1901;19;-19
1901;19;-570
1901;19;-816
1901;19;-279
1901;19;-590
1901;19;-511
1901;19;-457
1901;19;-720
1901;19;-968
1901;19;-778
1901;19;-625
1901;19;-1100
1901;19;-1367
1901;19;-146
1901;19;-492
1901;19;-2014
1901;19;-2538
1901;19;-3105
1901;19;-800
1901;19;-317
1901;19;-254
1901;19;-470
1901;19;-2660
1901;19;-2043
1901;19;-2146
1901;19;-1927
1901;19;-2197
1901;19;-2457
1901;19;-1896
1901;19;-1676
1901;19;-640
1901;19;-81
1901;19;-2544
1901;19;-3231
1901;19;-2432
1901;19;-2408
1901;19;-1463
1901;19;-1770
1901;19;-678
1901;19;-470
1901;19;-1821
1901;19;-2605
1901;19;-3668
1901;19;-3004
1901;19;-1063
1901;19;-591
1901;19;-170
1901;19;-972
1901;19;-870
1901;19;-1471
1901;19;-1532
1901;19;-1134
1901;19;-807
1901;19;-363
1901;19;-107
1901;19;-711
1901;19;-1302
1901;19;-1046
1901;19;-1291
1901;19;-1704
1901;19;-2025
1901;19;-1012
1901;19;-1055
1901;19;-1036
1901;19;-741
1901;19;-75
1901;19;-2
1901;19;-56
1901;19;-220
1901;19;-328
1901;19;-1010
1901;19;-1302
1901;19;-2363
1901;19;-2160
1901;19;-2641
1901;19;-2147
1901;19;-835
1901;19;-781
1901;19;-1927
1901;19;-1935
1901;19;-759
1901;19;-767
1901;19;-1434
1901;19;-1324
1901;19;-2290
1901;19;-2120
1901;19;-960
1901;19;-853
1901;19;-9
1901;19;-758
1901;19;-746
1901;19;-774
1901;19;-249
1901;19;-181
1901;19;-2314
1901;19;-1968
1901;19;-3255
1901;19;-3449
1901;19;-2542
1901;19;-2675
1901;19;-1821
1901;19;-1884
1901;19;-855
1901;19;-897
1901;19;-682
1901;19;-846
1901;19;-631
1901;19;-759
1902;19;-68
1902;19;-153
1902;19;-98
1902;19;-44
1902;19;-10
1902;19;-20
1902;19;-1122
1902;19;-1568
1902;19;-4026
1902;19;-3440
1902;19;-2575
1902;19;-2446
1902;19;-1550
1902;19;-965
1902;19;-491
1902;19;-572
1902;19;-140
1902;19;-77
1904;19;-499
1904;19;-568
1904;19;-1484
1904;19;-1112
1904;19;-3243
1904;19;-3178
1904;19;-3082
1904;19;-2897
1904;19;-2021
1904;19;-1894
1904;19;-372
1904;19;-356
1904;19;-1198
1904;19;-1266
1904;19;-218
1904;19;-248
1904;19;-206
1904;19;-327
1904;19;-446
1904;19;-497
1904;19;-979
1904;19;-1184
1904;19;-397
1904;19;-16
1907;19;-361
1907;19;-563
1907;19;-489
1907;19;-1075
1907;19;-1922
1907;19;-1805
1907;19;-1474
1907;19;-1402
1907;19;-1541
1907;19;-1517
1907;19;-1631
1907;19;-1614
1907;19;-1386
1907;19;-1349
1907;19;-352
1907;19;-256
1907;19;-1326
1907;19;-780
1907;19;-482
1907;19;-628
1907;19;-1065
1907;19;-1599
1907;19;-1872
1907;19;-2039
1907;19;-2412
1907;19;-2670
1907;19;-2286
1907;19;-2534
1907;19;-2428
1907;19;-2343
1907;19;-1652
1907;19;-1357
1907;19;-813
1907;19;-279
1907;19;-285
1907;19;-578
1907;19;-1011
1907;19;-507
1907;19;-670
1907;19;-1804
1907;19;-1843
1907;19;-1873
1907;19;-1583
1907;19;-584
1907;19;-521
1907;19;-492
1907;19;-543
1910;19;-295
1910;19;-1752
1910;19;-2337
1910;19;-2684
1910;19;-2967
1910;19;-2704
1910;19;-2792
1910;19;-2333
1910;19;-1940
1910;19;-550
1910;19;-619
1910;19;-344
1910;19;-863
1910;19;-1107
1910;19;-1319
1910;19;-1368
1910;19;-1451
1910;19;-1846
1910;19;-2003
1910;19;-1662
1910;19;-762
1910;19;-632
1910;19;-83
1910;19;-390
1910;19;-493
1910;19;-309
1910;19;-208
1910;19;-672
1910;19;-500
1910;19;-356
1910;19;-344
1910;19;-272
1910;19;-682
1910;19;-203
1911;19;-200
1911;19;-787
1911;19;-930
1911;19;-550
1911;19;-115
1911;19;-1637
1911;19;-1606
1911;19;-1066
1911;19;-1084
1911;19;-813
1911;19;-920
1911;19;-744
1911;19;-874
1911;19;-420
1911;19;-482
1911;19;-721
1911;19;-192
1911;19;-1114
1911;19;-1562
1911;19;-887
1911;19;-726
1911;19;-112
1911;19;-210
1911;19;-501
1911;19;-140
1911;19;-84
1911;19;-1468
1911;19;-2755
1911;19;-2196
1911;19;-460
1911;19;-836
1911;19;-177
1911;19;-321
1911;19;-96
1911;19;-702
1911;19;-2344
1911;19;-2526
1911;19;-1716
1911;19;-1654
1911;19;-227
1911;19;-787
1911;19;-1266
1911;19;-1420
1911;19;-104
1911;19;-3535
1911;19;-4058
1911;19;-5344
1911;19;-5407
1911;19;-4898
1911;19;-4963
1911;19;-4105
1911;19;-4022
1911;19;-3286
1911;19;-3280
1911;19;-2687
1911;19;-2698
1911;19;-2249
1911;19;-1828
1911;19;-1238
1911;19;-1534
1911;19;-2210
1911;19;-1892
1911;19;-538
1911;19;-712
1911;19;-695
1911;19;-915
1911;19;-2568
1911;19;-2864
1911;19;-1222
1911;19;-983
1911;19;-30
1911;19;-386
1911;19;-2428
1911;19;-4733
1911;19;-4826
1911;19;-4756
1911;19;-5013
1911;19;-5612
1911;19;-5468
1911;19;-5259
1911;19;-5311
1911;19;-5414
1911;19;-5411
1911;19;-5672
1911;19;-5314
1911;19;-4601
1911;19;-4629
1911;19;-4218
1911;19;-4085
1911;19;-2903
1911;19;-2915
1911;19;-3108
1911;19;-2925
1911;19;-3888
1911;19;-4707
1911;19;-7501
1911;19;-7312
1911;19;-5670
1911;19;-5700
1911;19;-4133
1911;19;-3726
1911;19;-3681
1911;19;-3513
1911;19;-5357
1911;19;-5856
1911;19;-6230
1911;19;-5910
1911;19;-3610
1911;19;-2369
1911;19;-2061
1911;19;-1645
1911;19;-1186
1911;19;-399
1911;19;-716
1911;19;-1782
1911;19;-4671
1911;19;-6119
1911;19;-7241
1911;19;-6793
1911;19;-5714
1911;19;-5498
1911;19;-4864
1911;19;-4390
1911;19;-4124
1911;19;-4977
1911;19;-5685
1911;19;-6185
1911;19;-6304
1911;19;-6706
1911;19;-5961
1911;19;-6034
1911;19;-4722
1911;19;-4642
1911;19;-4712
1911;19;-4806
1911;19;-3734
1911;19;-3920
1911;19;-4656
1911;19;-5410
1911;19;-6340
1911;19;-6336
1911;19;-5973
1911;19;-5055
1911;19;-3984
1911;19;-3531
1911;19;-2337
1911;19;-2510
1911;19;-3092
1911;19;-4026
1911;19;-3941
1911;19;-3837
1911;19;-1273
1911;19;-827
1911;19;-557
1911;19;-265
1911;19;-156
1911;19;-549
1911;19;-1268
1911;19;-1411
1911;19;-1309
1911;19;-1618
1911;19;-1140
1911;19;-1343
1911;19;-1523
1911;19;-1665
1911;19;-438
1911;19;-80
1911;19;-1750
1911;19;-1959
1911;19;-3546
1911;19;-3515
1911;19;-3457
1911;19;-3045
1911;19;-1687
1911;19;-1562
1911;19;-84
1911;19;-1523
1911;19;-2930
1911;19;-4109
1911;19;-4105
1911;19;-2872
1911;19;-1623
1911;19;-1510
1911;19;-1054
1911;19;-712
1911;19;-464
1911;19;-1317
1911;19;-1558
1911;19;-1313
1911;19;-1645
1911;19;-2353
1911;19;-3509
1911;19;-3412
1911;19;-1463
1911;19;-356
1911;19;-612
1911;19;-947
1911;19;-2898
1911;19;-3330
1911;19;-3357
1911;19;-2916
1911;19;-2173
1911;19;-1911
1911;19;-1347
1911;19;-1332
1911;19;-2571
